what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282226029984
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1282226032154
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282226040747
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226049381
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226080286
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282226081796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226084640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226091370
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282226093185
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282226099397
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1282226102134
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226105858
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226112280
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282226118762
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282226127875
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282226129080
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282226130644
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226135255
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226183964
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282226185917
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1282226191115
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226195824
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226200742
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282226201770
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282226203799
