what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282223906219
started,bundle,org.eclipse.team.examples.filesystem,3.4.0.I20080604,org.eclipse.team.examples.filesystem,1282223921413
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1282223921993
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,org.tigris.subversion.subclipse.ui,1282223922295
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,org.tigris.subversion.clientadapter.javahl,1282223922295
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.5.6.1,org.tigris.subversion.clientadapter.svnkit,1282223922295
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1282223941405
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1282223941410
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282223943799
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1282223943949
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1282223943962
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282223954551
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282223962242
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282223965627
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282224018280
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1282224018320
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1282224018320
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282224026361
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1282224026578
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1282224026845
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282224027012
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1282224027408
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1282224030541
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282224031829
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1282224038895
